epoch,mode,sample,requested_C_H_O,generated_C_H_O,species_key,base_atom_indices,base_bonds,attached_h_per_base_atom,in_species_training_reference,correct_for_condition,termination
300,sampled,204,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,205,"[0, 1, 0]","[0, 2, 0]",H2,"{0: 'H', 1: 'H'}","[(0, 1, 1)]",[],True,False,STOP
300,sampled,206,"[0, 1, 0]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,207,"[0, 1, 0]","[0, 2, 1]",H2O,{0: 'O'},[],[2],True,False,STOP
300,sampled,208,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,209,"[0, 1, 0]","[0, 2, 0]",H2,"{0: 'H', 1: 'H'}","[(0, 1, 1)]",[],True,False,STOP
300,sampled,210,"[0, 1, 0]","[1, 1, 0]",CH,{0: 'C'},[],[1],True,False,STOP
300,sampled,211,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,212,"[0, 1, 0]","[0, 2, 1]",H2O,{0: 'O'},[],[2],True,False,STOP
300,sampled,213,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,214,"[0, 1, 0]","[1, 1, 1]",HCO,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[1, 0]",True,False,STOP
300,sampled,215,"[0, 1, 0]","[0, 2, 0]",H2,"{0: 'H', 1: 'H'}","[(0, 1, 1)]",[],True,False,STOP
300,sampled,216,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,217,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,218,"[0, 1, 0]","[0, 2, 0]",H2,"{0: 'H', 1: 'H'}","[(0, 1, 1)]",[],True,False,STOP
300,sampled,219,"[0, 1, 0]","[1, 0, 0]",C,{0: 'C'},[],[0],True,False,STOP
300,sampled,220,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,221,"[0, 1, 0]","[0, 2, 0]",H2,"{0: 'H', 1: 'H'}","[(0, 1, 1)]",[],True,False,STOP
300,sampled,222,"[0, 1, 0]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,223,"[0, 1, 0]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,224,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,225,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,226,"[0, 1, 0]","[1, 1, 1]",HCO,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[1, 0]",True,False,STOP
300,sampled,227,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,228,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,229,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,230,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,231,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,232,"[0, 1, 0]","[0, 2, 0]",H2,"{0: 'H', 1: 'H'}","[(0, 1, 1)]",[],True,False,STOP
300,sampled,233,"[0, 1, 0]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,234,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,235,"[0, 1, 0]","[1, 0, 0]",C,{0: 'C'},[],[0],True,False,STOP
300,sampled,236,"[0, 1, 0]","[0, 2, 0]",H2,"{0: 'H', 1: 'H'}","[(0, 1, 1)]",[],True,False,STOP
300,sampled,237,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,238,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,239,"[0, 1, 0]","[1, 0, 0]",C,{0: 'C'},[],[0],True,False,STOP
300,sampled,240,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,241,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,242,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,243,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,244,"[0, 1, 0]","[1, 0, 0]",C,{0: 'C'},[],[0],True,False,STOP
300,sampled,245,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,246,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,247,"[0, 1, 0]","[0, 2, 1]",H2O,{0: 'O'},[],[2],True,False,STOP
300,sampled,248,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,249,"[0, 1, 0]","[1, 1, 0]",CH,{0: 'C'},[],[1],True,False,STOP
300,sampled,250,"[0, 1, 0]","[0, 2, 0]",H2,"{0: 'H', 1: 'H'}","[(0, 1, 1)]",[],True,False,STOP
300,sampled,251,"[0, 1, 0]","[1, 0, 0]",C,{0: 'C'},[],[0],True,False,STOP
300,sampled,252,"[0, 1, 0]","[0, 2, 0]",H2,"{0: 'H', 1: 'H'}","[(0, 1, 1)]",[],True,False,STOP
300,sampled,253,"[0, 1, 0]","[0, 2, 0]",H2,"{0: 'H', 1: 'H'}","[(0, 1, 1)]",[],True,False,STOP
300,sampled,254,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,255,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,256,"[0, 1, 0]","[1, 0, 0]",C,{0: 'C'},[],[0],True,False,STOP
300,sampled,257,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,258,"[0, 1, 0]","[1, 0, 0]",C,{0: 'C'},[],[0],True,False,STOP
300,sampled,259,"[0, 1, 0]","[1, 1, 1]",HCO,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[1, 0]",True,False,STOP
300,sampled,260,"[0, 1, 0]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,261,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,262,"[0, 1, 0]","[0, 0, 1]",O,{0: 'O'},[],[0],True,False,STOP
300,sampled,263,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,264,"[0, 1, 0]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,265,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,266,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,267,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,268,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,269,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,270,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,271,"[0, 1, 0]","[0, 2, 0]",H2,"{0: 'H', 1: 'H'}","[(0, 1, 1)]",[],True,False,STOP
300,sampled,272,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,273,"[0, 1, 0]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,274,"[0, 1, 0]","[0, 2, 0]",H2,"{0: 'H', 1: 'H'}","[(0, 1, 1)]",[],True,False,STOP
300,sampled,275,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,276,"[0, 1, 0]","[0, 2, 0]",H2,"{0: 'H', 1: 'H'}","[(0, 1, 1)]",[],True,False,STOP
300,sampled,277,"[0, 1, 0]","[0, 2, 1]",H2O,{0: 'O'},[],[2],True,False,STOP
300,sampled,278,"[0, 1, 0]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,279,"[0, 1, 0]","[0, 2, 1]",H2O,{0: 'O'},[],[2],True,False,STOP
300,sampled,280,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,281,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,282,"[0, 1, 0]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,283,"[0, 1, 0]","[1, 1, 0]",CH,{0: 'C'},[],[1],True,False,STOP
300,sampled,284,"[0, 1, 0]","[0, 2, 0]",H2,"{0: 'H', 1: 'H'}","[(0, 1, 1)]",[],True,False,STOP
300,sampled,285,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,286,"[0, 1, 0]","[0, 2, 0]",H2,"{0: 'H', 1: 'H'}","[(0, 1, 1)]",[],True,False,STOP
300,sampled,287,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,288,"[0, 1, 0]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,289,"[0, 1, 0]","[0, 2, 1]",H2O,{0: 'O'},[],[2],True,False,STOP
300,sampled,290,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,291,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,292,"[0, 1, 0]","[0, 2, 0]",H2,"{0: 'H', 1: 'H'}","[(0, 1, 1)]",[],True,False,STOP
300,sampled,293,"[0, 1, 0]","[0, 2, 0]",H2,"{0: 'H', 1: 'H'}","[(0, 1, 1)]",[],True,False,STOP
300,sampled,294,"[0, 1, 0]","[0, 2, 1]",H2O,{0: 'O'},[],[2],True,False,STOP
300,sampled,295,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,296,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,297,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,298,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,299,"[0, 1, 0]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,300,"[0, 1, 0]","[0, 1, 0]",H,{0: 'H'},[],[],True,True,STOP
300,sampled,301,"[0, 0, 1]","[0, 1, 0]",H,{0: 'H'},[],[],True,False,STOP
300,sampled,302,"[0, 0, 1]","[0, 0, 2]",O2,"{0: 'O', 1: 'O'}","[(0, 1, 2)]","[0, 0]",True,False,STOP
300,sampled,303,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,304,"[0, 0, 1]","[0, 0, 2]",O2,"{0: 'O', 1: 'O'}","[(0, 1, 2)]","[0, 0]",True,False,STOP
300,sampled,305,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,306,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,307,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,308,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,309,"[0, 0, 1]","[0, 1, 0]",H,{0: 'H'},[],[],True,False,STOP
300,sampled,310,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,311,"[0, 0, 1]","[0, 1, 2]",HO2,"{0: 'O', 1: 'O'}","[(0, 1, 1)]","[1, 0]",True,False,STOP
300,sampled,312,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,313,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,314,"[0, 0, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,315,"[0, 0, 1]","[0, 0, 2]",O2,"{0: 'O', 1: 'O'}","[(0, 1, 2)]","[0, 0]",True,False,STOP
300,sampled,316,"[0, 0, 1]","[0, 1, 0]",H,{0: 'H'},[],[],True,False,STOP
300,sampled,317,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,318,"[0, 0, 1]","[1, 1, 1]",HCO,"{0: 'O', 1: 'C'}","[(0, 1, 2)]","[0, 1]",True,False,STOP
300,sampled,319,"[0, 0, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,320,"[0, 0, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,321,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,322,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,323,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,324,"[0, 0, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,325,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,326,"[0, 0, 1]","[0, 0, 2]",O2,"{0: 'O', 1: 'O'}","[(0, 1, 2)]","[0, 0]",True,False,STOP
300,sampled,327,"[0, 0, 1]","[0, 1, 0]",H,{0: 'H'},[],[],True,False,STOP
300,sampled,328,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,329,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,330,"[0, 0, 1]","[0, 1, 0]",H,{0: 'H'},[],[],True,False,STOP
300,sampled,331,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,332,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,333,"[0, 0, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,334,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,335,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,336,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,337,"[0, 0, 1]","[0, 1, 0]",H,{0: 'H'},[],[],True,False,STOP
300,sampled,338,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,339,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,340,"[0, 0, 1]","[0, 0, 2]",O2,"{0: 'O', 1: 'O'}","[(0, 1, 2)]","[0, 0]",True,False,STOP
300,sampled,341,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,342,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,343,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,344,"[0, 0, 1]","[0, 1, 0]",H,{0: 'H'},[],[],True,False,STOP
300,sampled,345,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,346,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,347,"[0, 0, 1]","[0, 1, 0]",H,{0: 'H'},[],[],True,False,STOP
300,sampled,348,"[0, 0, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,349,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,350,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,351,"[0, 0, 1]","[1, 0, 2]",CO2,"{0: 'O', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[0, 0, 0]",True,False,STOP
300,sampled,352,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,353,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,354,"[0, 0, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,355,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,356,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,357,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,358,"[0, 0, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,359,"[0, 0, 1]","[0, 0, 2]",O2,"{0: 'O', 1: 'O'}","[(0, 1, 2)]","[0, 0]",True,False,STOP
300,sampled,360,"[0, 0, 1]","[0, 1, 0]",H,{0: 'H'},[],[],True,False,STOP
300,sampled,361,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,362,"[0, 0, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,363,"[0, 0, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,364,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,365,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,366,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,367,"[0, 0, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,368,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,369,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,370,"[0, 0, 1]","[0, 1, 0]",H,{0: 'H'},[],[],True,False,STOP
300,sampled,371,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,372,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,373,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,374,"[0, 0, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,375,"[0, 0, 1]","[0, 1, 0]",H,{0: 'H'},[],[],True,False,STOP
300,sampled,376,"[0, 0, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,377,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,378,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,379,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,380,"[0, 0, 1]","[1, 0, 2]",CO2,"{0: 'C', 1: 'O', 2: 'O'}","[(0, 1, 2), (0, 2, 2)]","[0, 0, 0]",True,False,STOP
300,sampled,381,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,382,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,383,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,384,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,385,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,386,"[0, 0, 1]","[0, 0, 2]",O2,"{0: 'O', 1: 'O'}","[(0, 1, 2)]","[0, 0]",True,False,STOP
300,sampled,387,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,388,"[0, 0, 1]","[0, 1, 0]",H,{0: 'H'},[],[],True,False,STOP
300,sampled,389,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,390,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,391,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,392,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,393,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,394,"[0, 0, 1]","[1, 0, 2]",CO2,"{0: 'C', 1: 'O', 2: 'O'}","[(0, 1, 2), (0, 2, 2)]","[0, 0, 0]",True,False,STOP
300,sampled,395,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,396,"[0, 0, 1]","[0, 1, 0]",H,{0: 'H'},[],[],True,False,STOP
300,sampled,397,"[0, 0, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,False,STOP
300,sampled,398,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,399,"[0, 0, 1]","[1, 0, 2]",CO2,"{0: 'C', 1: 'O', 2: 'O'}","[(0, 1, 2), (0, 2, 2)]","[0, 0, 0]",True,False,STOP
300,sampled,400,"[0, 0, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,True,STOP
300,sampled,401,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,402,"[0, 1, 1]","[1, 1, 1]",HCO,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[1, 0]",True,False,STOP
300,sampled,403,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,404,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,405,"[0, 1, 1]","[0, 2, 1]",H2O,{0: 'O'},[],[2],True,False,STOP
300,sampled,406,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,407,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,408,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,409,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,410,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,411,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,412,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,413,"[0, 1, 1]","[0, 2, 1]",H2O,{0: 'O'},[],[2],True,False,STOP
300,sampled,414,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,415,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,416,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,417,"[0, 1, 1]","[0, 0, 1]",O,{0: 'O'},[],[0],True,False,STOP
300,sampled,418,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,419,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,420,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,421,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,422,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,423,"[0, 1, 1]","[1, 0, 2]",CO2,"{0: 'O', 1: 'C', 2: 'O'}","[(0, 1, 2), (1, 2, 2)]","[0, 0, 0]",True,False,STOP
300,sampled,424,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,425,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,426,"[0, 1, 1]","[0, 2, 1]",H2O,{0: 'O'},[],[2],True,False,STOP
300,sampled,427,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,428,"[0, 1, 1]","[0, 1, 0]",H,{0: 'H'},[],[],True,False,STOP
300,sampled,429,"[0, 1, 1]","[0, 2, 1]",H2O,{0: 'O'},[],[2],True,False,STOP
300,sampled,430,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,431,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,432,"[0, 1, 1]","[0, 2, 1]",H2O,{0: 'O'},[],[2],True,False,STOP
300,sampled,433,"[0, 1, 1]","[0, 2, 1]",H2O,{0: 'O'},[],[2],True,False,STOP
300,sampled,434,"[0, 1, 1]","[0, 2, 1]",H2O,{0: 'O'},[],[2],True,False,STOP
300,sampled,435,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,436,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,437,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,438,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,439,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,440,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,441,"[0, 1, 1]","[1, 1, 1]",HCO,"{0: 'O', 1: 'C'}","[(0, 1, 2)]","[0, 1]",True,False,STOP
300,sampled,442,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,443,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,444,"[0, 1, 1]","[0, 2, 1]",H2O,{0: 'O'},[],[2],True,False,STOP
300,sampled,445,"[0, 1, 1]","[1, 1, 1]",HCO,"{0: 'O', 1: 'C'}","[(0, 1, 2)]","[0, 1]",True,False,STOP
300,sampled,446,"[0, 1, 1]","[0, 1, 0]",H,{0: 'H'},[],[],True,False,STOP
300,sampled,447,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,448,"[0, 1, 1]","[1, 1, 1]",Unknown,"{0: 'O', 1: 'C'}","[(0, 1, 1)]","[0, 1]",False,False,STOP
300,sampled,449,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,450,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,451,"[0, 1, 1]","[0, 1, 1]",OH,{0: 'O'},[],[1],True,True,STOP
300,sampled,452,"[0, 1, 1]","[0, 2, 1]",H2O,{0: 'O'},[],[2],True,False,STOP
